Latitude ,Longitude ,Site Id,Date,Time,TOBS.I-1 (degC),SNWD.I-1 (in),SNWD (excluding 99.9),DateTime ,12 hour difference,trigger 
39.6,-106.55,1040,2019-03-28,21:00,3.9,53,53,"43,552.88",0,
39.6,-106.55,1040,2019-03-28,22:00,4.8,53,53,"43,552.92",0,
39.6,-106.55,1040,2019-03-28,23:00,4.8,53,53,"43,552.96",0,
39.6,-106.55,1040,2019-03-29,0:00,3,53,53,"43,553.00",1,
39.6,-106.55,1040,2019-03-29,1:00,3.5,53,53,"43,553.04",1,
39.6,-106.55,1040,2019-03-29,2:00,3,53,53,"43,553.08",1,
39.6,-106.55,1040,2019-03-29,3:00,0.5,53,53,"43,553.13",1,
39.6,-106.55,1040,2019-03-29,4:00,-0.8,53,53,"43,553.17",1,
39.6,-106.55,1040,2019-03-29,5:00,-1.2,52,52,"43,553.21",-1,
39.6,-106.55,1040,2019-03-29,6:00,-1.4,52,52,"43,553.25",-1,
39.6,-106.55,1040,2019-03-29,7:00,-0.6,52,52,"43,553.29",-1,
39.6,-106.55,1040,2019-03-29,8:00,-0.7,52,52,"43,553.33",0,
39.6,-106.55,1040,2019-03-29,9:00,-2.8,52,52,"43,553.38",-1,
39.6,-106.55,1040,2019-03-29,10:00,-3.4,53,53,"43,553.42",0,
39.6,-106.55,1040,2019-03-29,11:00,4.7,51,51,"43,553.46",-2,
39.6,-106.55,1040,2019-03-29,12:00,-2,52,52,"43,553.50",-1,
39.6,-106.55,1040,2019-03-29,13:00,-0.6,52,52,"43,553.54",-1,
39.6,-106.55,1040,2019-03-29,14:00,-2.2,52,52,"43,553.58",-1,
39.6,-106.55,1040,2019-03-29,15:00,-3.1,53,53,"43,553.63",0,
39.6,-106.55,1040,2019-03-29,16:00,-3.1,53,53,"43,553.67",0,
39.6,-106.55,1040,2019-03-29,17:00,-5.8,53,53,"43,553.71",1,
39.6,-106.55,1040,2019-03-29,18:00,-6.2,53,53,"43,553.75",1,
39.6,-106.55,1040,2019-03-29,19:00,-6.2,52,52,"43,553.79",0,
39.6,-106.55,1040,2019-03-29,20:00,-5.9,52,52,"43,553.83",0,
39.6,-106.55,1040,2019-03-29,21:00,-6.2,54,54,"43,553.88",2,
39.6,-106.55,1040,2019-03-29,22:00,-6.6,54,54,"43,553.92",1,
39.6,-106.55,1040,2019-03-29,23:00,-6.1,54,54,"43,553.96",3,Trigger
39.6,-106.55,1040,2019-03-30,0:00,-6.4,54,54,"43,554.00",2,
39.6,-106.55,1040,2019-03-30,1:00,-6.8,55,55,"43,554.04",3,Trigger
39.6,-106.55,1040,2019-03-30,2:00,-6.9,54,54,"43,554.08",2,
39.6,-106.55,1040,2019-03-30,3:00,-7.1,55,55,"43,554.13",2,
39.6,-106.55,1040,2019-03-30,4:00,-7.2,55,55,"43,554.17",2,
39.6,-106.55,1040,2019-03-30,5:00,-8.8,55,55,"43,554.21",2,
39.6,-106.55,1040,2019-03-30,6:00,-7,55,55,"43,554.25",2,
39.6,-106.55,1040,2019-03-30,7:00,-6.3,55,55,"43,554.29",3,Trigger
39.6,-106.55,1040,2019-03-30,8:00,-3.9,54,54,"43,554.33",2,
39.6,-106.55,1040,2019-03-30,9:00,-3.9,53,53,"43,554.38",-1,
39.6,-106.55,1040,2019-03-30,10:00,-0.9,53,53,"43,554.42",-1,
39.6,-106.55,1040,2019-03-30,11:00,0.5,52,52,"43,554.46",-2,
39.6,-106.55,1040,2019-03-30,12:00,3.3,52,52,"43,554.50",-2,
39.6,-106.55,1040,2019-03-30,13:00,1.4,52,52,"43,554.54",-3,
39.6,-106.55,1040,2019-03-30,14:00,2.4,52,52,"43,554.58",-2,
39.6,-106.55,1040,2019-03-30,15:00,0.4,52,52,"43,554.63",-3,
39.6,-106.55,1040,2019-03-30,16:00,-0.3,53,53,"43,554.67",-2,
39.6,-106.55,1040,2019-03-30,17:00,-2.2,53,53,"43,554.71",-2,
39.6,-106.55,1040,2019-03-30,18:00,-4,53,53,"43,554.75",-2,
39.6,-106.55,1040,2019-03-30,19:00,-4.3,54,54,"43,554.79",-1,
39.6,-106.55,1040,2019-03-30,20:00,-5,54,54,"43,554.83",0,
39.6,-106.55,1040,2019-03-30,21:00,-6.6,54,54,"43,554.88",1,
39.6,-106.55,1040,2019-03-30,22:00,-6.6,53,53,"43,554.92",0,
39.6,-106.55,1040,2019-03-30,23:00,-6.6,53,53,"43,554.96",1,
39.6,-106.55,1040,2019-03-31,0:00,-8.2,54,54,"43,555.00",2,
39.6,-106.55,1040,2019-03-31,1:00,-8.3,53,53,"43,555.04",1,
39.6,-106.55,1040,2019-03-31,2:00,-8.6,54,54,"43,555.08",2,
39.6,-106.55,1040,2019-03-31,3:00,-7.9,53,53,"43,555.13",1,
39.6,-106.55,1040,2019-03-31,4:00,-7.9,54,54,"43,555.17",1,
39.6,-106.55,1040,2019-03-31,5:00,-8.4,54,54,"43,555.21",1,
39.6,-106.55,1040,2019-03-31,6:00,-6.5,53,53,"43,555.25",0,
39.6,-106.55,1040,2019-03-31,7:00,-3.1,52,52,"43,555.29",-2,
39.6,-106.55,1040,2019-03-31,8:00,-3.2,52,52,"43,555.33",-2,
39.6,-106.55,1040,2019-03-31,9:00,1.5,51,51,"43,555.38",-3,
39.6,-106.55,1040,2019-03-31,10:00,3.7,51,51,"43,555.42",-2,
39.6,-106.55,1040,2019-03-31,11:00,3.9,51,51,"43,555.46",-2,
39.6,-106.55,1040,2019-03-31,12:00,3.2,51,51,"43,555.50",-3,
39.6,-106.55,1040,2019-03-31,13:00,2.1,52,52,"43,555.54",-1,
39.6,-106.55,1040,2019-03-31,14:00,0.8,52,52,"43,555.58",-2,
39.6,-106.55,1040,2019-03-31,15:00,0,52,52,"43,555.63",-1,
39.6,-106.55,1040,2019-03-31,16:00,-0.1,52,52,"43,555.67",-2,
39.6,-106.55,1040,2019-03-31,17:00,-0.6,53,53,"43,555.71",-1,
39.6,-106.55,1040,2019-03-31,18:00,-1.6,53,53,"43,555.75",0,
39.6,-106.55,1040,2019-03-31,19:00,-2.9,53,53,"43,555.79",1,
39.6,-106.55,1040,2019-03-31,20:00,-3.2,53,53,"43,555.83",1,
39.6,-106.55,1040,2019-03-31,21:00,-4.1,53,53,"43,555.88",2,
39.6,-106.55,1040,2019-03-31,22:00,-5.9,53,53,"43,555.92",2,
39.6,-106.55,1040,2019-03-31,23:00,-5.8,53,53,"43,555.96",2,
